,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
99,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,audio_features,5Pl2CXDkaP6WEnJ0bpKGOm,spotify:track:5Pl2CXDkaP6WEnJ0bpKGOm,https://api.spotify.com/v1/tracks/5Pl2CXDkaP6WEnJ0bpKGOm,https://api.spotify.com/v1/audio-analysis/5Pl2CXDkaP6WEnJ0bpKGOm,326520,4
100,0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,audio_features,3Ii2KG3YLrC0KNbuJKAFj2,spotify:track:3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/tracks/3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/audio-analysis/3Ii2KG3YLrC0KNbuJKAFj2,170400,4
101,0.219,0.154,11,-18.17,0,0.0389,0.841,0.855,0.164,0.108,123.625,audio_features,3Hcn3NlLeDU4uQf0qJaaMt,spotify:track:3Hcn3NlLeDU4uQf0qJaaMt,https://api.spotify.com/v1/tracks/3Hcn3NlLeDU4uQf0qJaaMt,https://api.spotify.com/v1/audio-analysis/3Hcn3NlLeDU4uQf0qJaaMt,616187,4
102,0.223,0.227,0,-17.695,1,0.0343,0.871,0.891,0.063,0.127,103.618,audio_features,0XSRBlP49MgzBCYtGK2NYE,spotify:track:0XSRBlP49MgzBCYtGK2NYE,https://api.spotify.com/v1/tracks/0XSRBlP49MgzBCYtGK2NYE,https://api.spotify.com/v1/audio-analysis/0XSRBlP49MgzBCYtGK2NYE,469053,4
103,0.177,0.127,8,-19.167,1,0.0394,0.903,0.901,0.114,0.0612,149.698,audio_features,6HknRM996YMa7VSBFYlnPJ,spotify:track:6HknRM996YMa7VSBFYlnPJ,https://api.spotify.com/v1/tracks/6HknRM996YMa7VSBFYlnPJ,https://api.spotify.com/v1/audio-analysis/6HknRM996YMa7VSBFYlnPJ,485667,4
104,0.366,0.0433,4,-30.56,1,0.0416,0.99,0.903,0.085,0.356,88.452,audio_features,7FTzC8srNaQ0fTNOCyPeib,spotify:track:7FTzC8srNaQ0fTNOCyPeib,https://api.spotify.com/v1/tracks/7FTzC8srNaQ0fTNOCyPeib,https://api.spotify.com/v1/audio-analysis/7FTzC8srNaQ0fTNOCyPeib,204007,4
105,0.0989,0.0176,1,-30.951,1,0.042,0.978,0.651,0.0763,0.0351,89.327,audio_features,3gEyQ5y2NvIaqfTG4VU98n,spotify:track:3gEyQ5y2NvIaqfTG4VU98n,https://api.spotify.com/v1/tracks/3gEyQ5y2NvIaqfTG4VU98n,https://api.spotify.com/v1/audio-analysis/3gEyQ5y2NvIaqfTG4VU98n,272440,3
106,0.251,0.0657,4,-20.757,0,0.0449,0.66,0.845,0.114,0.15,133.095,audio_features,6oaSX9Q0uZi8x6DttspP5D,spotify:track:6oaSX9Q0uZi8x6DttspP5D,https://api.spotify.com/v1/tracks/6oaSX9Q0uZi8x6DttspP5D,https://api.spotify.com/v1/audio-analysis/6oaSX9Q0uZi8x6DttspP5D,250253,3
107,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,audio_features,0qFZYO72iBOhW7X6KbL44Q,spotify:track:0qFZYO72iBOhW7X6KbL44Q,https://api.spotify.com/v1/tracks/0qFZYO72iBOhW7X6KbL44Q,https://api.spotify.com/v1/audio-analysis/0qFZYO72iBOhW7X6KbL44Q,167640,3
108,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858,audio_features,123zFAGx0F5ScgrLrCWGDX,spotify:track:123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/tracks/123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/audio-analysis/123zFAGx0F5ScgrLrCWGDX,156573,4
109,0.23,0.2,10,-18.457,1,0.0404,0.931,0.934,0.0855,0.185,103.923,audio_features,18ZnvEB9bxLnvSogWRek79,spotify:track:18ZnvEB9bxLnvSogWRek79,https://api.spotify.com/v1/tracks/18ZnvEB9bxLnvSogWRek79,https://api.spotify.com/v1/audio-analysis/18ZnvEB9bxLnvSogWRek79,204373,4
110,0.0781,0.0462,0,-23.246,0,0.0365,0.559,0.863,0.188,0.0343,81.291,audio_features,7bvuOKIFqMyRSkLozmaoRg,spotify:track:7bvuOKIFqMyRSkLozmaoRg,https://api.spotify.com/v1/tracks/7bvuOKIFqMyRSkLozmaoRg,https://api.spotify.com/v1/audio-analysis/7bvuOKIFqMyRSkLozmaoRg,708933,4
111,0.132,0.195,5,-16.485,1,0.0451,0.558,0.406,0.108,0.0492,163.425,audio_features,29ym283kpgDLDvpHkBFmFN,spotify:track:29ym283kpgDLDvpHkBFmFN,https://api.spotify.com/v1/tracks/29ym283kpgDLDvpHkBFmFN,https://api.spotify.com/v1/audio-analysis/29ym283kpgDLDvpHkBFmFN,176547,4
112,0.201,0.0113,8,-37.468,1,0.0447,0.971,0.000853,0.0678,0.0387,128.673,audio_features,3U34uG4BRoMb0lrlrOhtxC,spotify:track:3U34uG4BRoMb0lrlrOhtxC,https://api.spotify.com/v1/tracks/3U34uG4BRoMb0lrlrOhtxC,https://api.spotify.com/v1/audio-analysis/3U34uG4BRoMb0lrlrOhtxC,201000,1
113,0.176,0.132,1,-16.932,1,0.0408,0.953,0.586,0.0886,0.0835,74.287,audio_features,7x5ULIYm82gnWvhYCXfzyj,spotify:track:7x5ULIYm82gnWvhYCXfzyj,https://api.spotify.com/v1/tracks/7x5ULIYm82gnWvhYCXfzyj,https://api.spotify.com/v1/audio-analysis/7x5ULIYm82gnWvhYCXfzyj,119627,4
114,0.0987,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.606,audio_features,0URENFI2Nk9oVMdhz4SQKM,spotify:track:0URENFI2Nk9oVMdhz4SQKM,https://api.spotify.com/v1/tracks/0URENFI2Nk9oVMdhz4SQKM,https://api.spotify.com/v1/audio-analysis/0URENFI2Nk9oVMdhz4SQKM,232667,4
