,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
160,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,7gKgd0P3dAAePiSQQBqrlf,spotify:track:7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,231240,4
161,0.779,0.51,8,-3.629,0,0.252,0.262,0.0,0.0865,0.591,90.025,audio_features,2hzKxuc2LwqMnkoVRMkV0B,spotify:track:2hzKxuc2LwqMnkoVRMkV0B,https://api.spotify.com/v1/tracks/2hzKxuc2LwqMnkoVRMkV0B,https://api.spotify.com/v1/audio-analysis/2hzKxuc2LwqMnkoVRMkV0B,218000,4
162,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279,audio_features,7lVNTXkI3cHFvcXiI8damb,spotify:track:7lVNTXkI3cHFvcXiI8damb,https://api.spotify.com/v1/tracks/7lVNTXkI3cHFvcXiI8damb,https://api.spotify.com/v1/audio-analysis/7lVNTXkI3cHFvcXiI8damb,268800,4
163,0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.986,audio_features,2IyL2CyHoenwQLds5jSuqK,spotify:track:2IyL2CyHoenwQLds5jSuqK,https://api.spotify.com/v1/tracks/2IyL2CyHoenwQLds5jSuqK,https://api.spotify.com/v1/audio-analysis/2IyL2CyHoenwQLds5jSuqK,200720,4
164,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4
165,0.878,0.739,5,-5.157,1,0.189,0.169,0.0,0.119,0.824,93.601,audio_features,4JKwW0A2OQeAUpYZd99Lfo,spotify:track:4JKwW0A2OQeAUpYZd99Lfo,https://api.spotify.com/v1/tracks/4JKwW0A2OQeAUpYZd99Lfo,https://api.spotify.com/v1/audio-analysis/4JKwW0A2OQeAUpYZd99Lfo,237680,4
166,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,7nYvUtkQMx1v80S2FH2s9J,spotify:track:7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/tracks/7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,248867,4
167,0.534,0.671,5,-5.023,0,0.195,0.0504,0.0,0.362,0.422,174.292,audio_features,0NJu93oln1kkgbHLFzLJ4h,spotify:track:0NJu93oln1kkgbHLFzLJ4h,https://api.spotify.com/v1/tracks/0NJu93oln1kkgbHLFzLJ4h,https://api.spotify.com/v1/audio-analysis/0NJu93oln1kkgbHLFzLJ4h,192240,4
168,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,audio_features,0ZHu7jkSSrT0eK4OxuG4O5,spotify:track:0ZHu7jkSSrT0eK4OxuG4O5,https://api.spotify.com/v1/tracks/0ZHu7jkSSrT0eK4OxuG4O5,https://api.spotify.com/v1/audio-analysis/0ZHu7jkSSrT0eK4OxuG4O5,281240,4
169,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333,4
170,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4
171,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,0j2T0R9dR9qdJYsB7ciXhf,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,311867,4
172,0.559,0.733,2,-5.659,0,0.171,0.314,0.0,0.284,0.611,145.115,audio_features,3A4cpTBPaIQdtPFb5JxtaX,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX,https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX,316053,4
173,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,audio_features,4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,https://api.spotify.com/v1/audio-analysis/4mmkhcEm1Ljy1U9nwtsxUo,221227,4
174,0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,92.29,audio_features,1pjDKRg5WddCDSlG5PXcKy,spotify:track:1pjDKRg5WddCDSlG5PXcKy,https://api.spotify.com/v1/tracks/1pjDKRg5WddCDSlG5PXcKy,https://api.spotify.com/v1/audio-analysis/1pjDKRg5WddCDSlG5PXcKy,261293,4
0,0.961,0.62,10,-8.978,0,0.241,0.514,0.000281,0.113,0.685,124.017,audio_features,3CgP1CxtvZgIYomCNuP5jG,spotify:track:3CgP1CxtvZgIYomCNuP5jG,https://api.spotify.com/v1/tracks/3CgP1CxtvZgIYomCNuP5jG,https://api.spotify.com/v1/audio-analysis/3CgP1CxtvZgIYomCNuP5jG,178064,4
1,0.765,0.401,7,-11.404,0,0.064,0.17,7.37e-05,0.174,0.528,95.005,audio_features,6Pqrm55DFjQZQi8jC2yBVa,spotify:track:6Pqrm55DFjQZQi8jC2yBVa,https://api.spotify.com/v1/tracks/6Pqrm55DFjQZQi8jC2yBVa,https://api.spotify.com/v1/audio-analysis/6Pqrm55DFjQZQi8jC2yBVa,161684,4
2,0.496,0.669,6,-7.184,1,0.201,0.0519,0.0,0.057,0.595,85.011,audio_features,1TFlvQ12TtF9nHmvXCaLpx,spotify:track:1TFlvQ12TtF9nHmvXCaLpx,https://api.spotify.com/v1/tracks/1TFlvQ12TtF9nHmvXCaLpx,https://api.spotify.com/v1/audio-analysis/1TFlvQ12TtF9nHmvXCaLpx,276333,4
