,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label
40,0.392,0.977,4,-6.009,0,0.101,3.78e-05,0.0776,0.119,0.207,195.984,1rdDtBy28Z5wtSIatYHot0,spotify:track:1rdDtBy28Z5wtSIatYHot0,335360,4,metal
41,0.376,0.914,5,-5.61,0,0.0496,0.000221,0.0282,0.113,0.191,96.276,3j3QVCJXXZXfgB5sjN1TEY,spotify:track:3j3QVCJXXZXfgB5sjN1TEY,357813,4,metal
42,0.544,0.888,1,-7.509,1,0.0541,0.000211,0.000237,0.38,0.2,129.936,4CSGVziAkUelYOIlOPNu6G,spotify:track:4CSGVziAkUelYOIlOPNu6G,242438,4,metal
43,0.426,0.964,9,-5.235,0,0.116,6.94e-05,0.00129,0.0768,0.406,165.013,7KWCzqPg2WrritNTlYuQ4t,spotify:track:7KWCzqPg2WrritNTlYuQ4t,296213,4,metal
44,0.358,0.94,6,-5.808,1,0.0794,9.42e-05,0.286,0.0845,0.131,184.072,4Cb1AimuiTJ5szNlCcf895,spotify:track:4Cb1AimuiTJ5szNlCcf895,321520,4,metal
45,0.362,0.974,1,-4.481,0,0.105,4.4e-05,0.0149,0.231,0.521,199.999,4MbJlBkNTEXGJ0sL8U5ABN,spotify:track:4MbJlBkNTEXGJ0sL8U5ABN,266015,4,metal
46,0.477,0.887,2,-4.272,1,0.0626,7.68e-05,0.0,0.0588,0.387,119.948,5uEOhWDWr4gN9YMgZNVGRB,spotify:track:5uEOhWDWr4gN9YMgZNVGRB,206427,4,metal
47,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,1KyA5lXW7cAgMLwxRdVAu3,spotify:track:1KyA5lXW7cAgMLwxRdVAu3,226093,4,metal
48,0.503,0.982,7,-2.838,1,0.117,9.9e-05,0.000764,0.0685,0.076,139.99,5b6x7e0p8HqA4CZ4eQEoiE,spotify:track:5b6x7e0p8HqA4CZ4eQEoiE,271765,4,metal
49,0.524,0.937,11,-5.201,1,0.0607,0.000189,0.00696,0.121,0.394,116.977,6OHdACPsqiigqRCy0VsIY6,spotify:track:6OHdACPsqiigqRCy0VsIY6,316385,4,metal
50,0.336,0.969,6,-5.362,0,0.0943,1.49e-05,0.00445,0.291,0.247,124.016,2mjhf9C6pE6oUkxF7mRyd7,spotify:track:2mjhf9C6pE6oUkxF7mRyd7,239027,4,metal
51,0.242,0.973,8,-4.739,1,0.148,2.57e-05,0.82,0.121,0.369,148.095,1bqxO1wuMODj6x7fiCCovB,spotify:track:1bqxO1wuMODj6x7fiCCovB,505147,4,metal
52,0.469,0.977,4,-5.458,1,0.0558,1.25e-05,0.691,0.045,0.727,127.971,4ug7b6iy2tYn3OryBRrGkH,spotify:track:4ug7b6iy2tYn3OryBRrGkH,187016,4,metal
53,0.457,0.991,5,-4.432,1,0.126,1.38e-05,0.159,0.26,0.189,100.041,1a1c2RbKhs6ozVLdrlWXJQ,spotify:track:1a1c2RbKhs6ozVLdrlWXJQ,240592,4,metal
54,0.491,0.933,9,-6.283,0,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,4Ytkv0PncFeYbkJ58N9J3I,spotify:track:4Ytkv0PncFeYbkJ58N9J3I,236327,4,metal
55,0.377,0.977,5,-5.501,0,0.0788,9.89e-06,0.763,0.599,0.246,147.043,6hPlZWKfEk8bEF4SA71XMt,spotify:track:6hPlZWKfEk8bEF4SA71XMt,241159,4,metal
56,0.439,0.975,1,-3.798,1,0.131,0.000105,8.59e-05,0.228,0.636,172.018,0eeH8SFeeaIv0lQz61cyL2,spotify:track:0eeH8SFeeaIv0lQz61cyL2,246827,4,metal
57,0.517,0.98,7,-4.011,1,0.102,1.97e-06,0.00191,0.0758,0.0422,110.023,3AZoyMf5d6CvZowm2sa5y4,spotify:track:3AZoyMf5d6CvZowm2sa5y4,274827,4,metal
58,0.382,0.855,9,-8.068,1,0.038,0.000147,0.745,0.106,0.55,136.138,01tykAEjuZsAX5I1y0FLf8,spotify:track:01tykAEjuZsAX5I1y0FLf8,292735,4,metal
59,0.457,0.977,6,-3.794,1,0.0968,0.000375,1.2e-06,0.265,0.407,100.951,3p8mNusemqp0ejZaJVLiqi,spotify:track:3p8mNusemqp0ejZaJVLiqi,276547,4,metal
60,0.344,0.955,1,-10.614,1,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,3pKsUMqpVr4ZJ13Mm91Xig,spotify:track:3pKsUMqpVr4ZJ13Mm91Xig,203680,4,metal
61,0.458,0.965,4,-7.605,0,0.143,0.000227,8.62e-05,0.196,0.0709,135.048,6sKD7OL6nPhkY8VcQuYdai,spotify:track:6sKD7OL6nPhkY8VcQuYdai,338748,4,metal
62,0.474,0.925,1,-4.483,1,0.0653,3.84e-06,0.000109,0.139,0.528,94.975,3T5Qp0PzqIVHw3tY1QIjyU,spotify:track:3T5Qp0PzqIVHw3tY1QIjyU,201960,4,metal
63,0.456,0.944,0,-4.458,1,0.0758,0.000136,0.194,0.297,0.49,175.026,4TW7ReI5Jzvm3TQ59DWA7v,spotify:track:4TW7ReI5Jzvm3TQ59DWA7v,243689,4,metal
64,0.455,0.983,1,-4.65,0,0.0738,0.000669,1.18e-05,0.15,0.313,143.009,12frB4w7ukdn1hzfBiWRjq,spotify:track:12frB4w7ukdn1hzfBiWRjq,217600,4,metal
65,0.486,0.75,0,-8.237,0,0.0544,0.0141,0.00139,0.104,0.229,141.966,6IVKiq8Xxhvg03MUtu5smv,spotify:track:6IVKiq8Xxhvg03MUtu5smv,306347,4,metal
66,0.571,0.905,4,-7.656,0,0.0513,0.00839,0.00162,0.109,0.457,88.098,25ZqVu02DsxzWkBCM3HSH8,spotify:track:25ZqVu02DsxzWkBCM3HSH8,341373,4,metal
67,0.535,0.95,4,-2.93,0,0.053,0.000172,2.67e-05,0.349,0.599,104.627,6FPYB4S5wawOFERTxlVCA6,spotify:track:6FPYB4S5wawOFERTxlVCA6,249094,4,metal
68,0.625,0.737,4,-8.438,0,0.0351,0.00939,0.0205,0.228,0.224,124.999,3uBjEUnGmq3JOhCEjFzHw8,spotify:track:3uBjEUnGmq3JOhCEjFzHw8,338255,4,metal
69,0.546,0.759,5,-6.904,0,0.0277,0.000372,0.379,0.103,0.547,96.996,722ZaBl6RTzYP3bq1P7Nit,spotify:track:722ZaBl6RTzYP3bq1P7Nit,236944,4,metal
70,0.448,0.99,1,-3.044,0,0.109,2.46e-05,0.0208,0.209,0.314,148.067,01PlEMEsHPNmGEzUGYXo7y,spotify:track:01PlEMEsHPNmGEzUGYXo7y,273638,4,metal
71,0.581,0.968,5,-5.749,0,0.042,0.000151,0.666,0.0599,0.605,120.013,4Asn26WKTDwVEx5sJrEc8T,spotify:track:4Asn26WKTDwVEx5sJrEc8T,302629,4,metal
72,0.574,0.917,9,-5.389,1,0.0494,0.00028,8.14e-06,0.308,0.378,125.007,3Ozsvtb47qZ0yzTxNTcPM0,spotify:track:3Ozsvtb47qZ0yzTxNTcPM0,279728,4,metal
73,0.55,0.96,11,-4.148,0,0.0452,8.84e-06,0.000558,0.0955,0.47,128.016,0g7Wb6Dbe2sfwdntWnkv1W,spotify:track:0g7Wb6Dbe2sfwdntWnkv1W,261160,4,metal
74,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,1PhLYngBKbeDtdmDzCg3Pb,spotify:track:1PhLYngBKbeDtdmDzCg3Pb,323933,4,metal
75,0.254,0.929,1,-6.652,0,0.0527,6.77e-06,0.625,0.176,0.563,140.271,46wMCxSguASbKzxmcgPZB7,spotify:track:46wMCxSguASbKzxmcgPZB7,282880,4,metal
76,0.544,0.979,5,-5.201,0,0.0642,3.36e-05,0.771,0.106,0.435,144.985,4dVudcK5JtTjsz2pjWfHni,spotify:track:4dVudcK5JtTjsz2pjWfHni,322680,4,metal
77,0.584,0.854,11,-4.13,0,0.0293,0.000999,8.81e-05,0.48,0.584,119.978,5YAsSHVStxtvvwV00I5YS1,spotify:track:5YAsSHVStxtvvwV00I5YS1,297227,4,metal
78,0.479,0.759,1,-6.355,1,0.0465,0.00804,0.000604,0.198,0.193,179.969,07QtZcsiO25zCmq7oQ8utc,spotify:track:07QtZcsiO25zCmq7oQ8utc,265002,4,metal
79,0.606,0.96,1,-6.462,1,0.131,0.024,0.167,0.201,0.148,101.972,6tk9GCcjDX5racqg7r6M4R,spotify:track:6tk9GCcjDX5racqg7r6M4R,258228,4,metal
80,0.452,0.942,0,-4.308,1,0.0572,0.00354,0.0,0.24,0.319,76.996,29pGGSryvaKUklXcCkpiBI,spotify:track:29pGGSryvaKUklXcCkpiBI,246547,4,metal
81,0.52,0.967,1,-5.698,1,0.0677,8.11e-05,0.769,0.102,0.331,101.006,6usbiVjaHuYUlt1HbCmgCT,spotify:track:6usbiVjaHuYUlt1HbCmgCT,242773,4,metal
82,0.447,0.952,0,-7.439,0,0.0512,8.67e-05,3.31e-06,0.449,0.37,140.05,4Zcl7dDFtMU5bLlzDDxkZ8,spotify:track:4Zcl7dDFtMU5bLlzDDxkZ8,197467,4,metal
83,0.457,0.973,11,-4.146,0,0.0709,3.73e-06,3.16e-06,0.311,0.379,105.015,3ojlZUEkinb7XA4tZuvx3y,spotify:track:3ojlZUEkinb7XA4tZuvx3y,255685,4,metal
84,0.446,0.904,2,-5.787,1,0.0432,5.85e-05,0.000123,0.191,0.636,152.975,6syHCS66oykczN2ZN7zQPX,spotify:track:6syHCS66oykczN2ZN7zQPX,239867,4,metal
85,0.515,0.984,9,-3.175,0,0.161,1.84e-06,0.0118,0.103,0.246,133.625,1V0dmLDJl5O68IphFsom9a,spotify:track:1V0dmLDJl5O68IphFsom9a,237838,4,metal
86,0.283,0.944,11,-7.202,0,0.18,0.00163,0.234,0.101,0.0681,147.989,3QmT40QBlxr4n5AxhOSxkf,spotify:track:3QmT40QBlxr4n5AxhOSxkf,481125,4,metal
87,0.312,0.991,2,-4.821,0,0.0822,1.71e-05,0.405,0.309,0.374,170.093,1NMJOg7jOnXkXlKUKSETtZ,spotify:track:1NMJOg7jOnXkXlKUKSETtZ,249159,4,metal
88,0.416,0.904,2,-5.356,1,0.036,0.000398,0.000171,0.186,0.554,142.97,4xD8Pb5UGURJwnn9vi2Igu,spotify:track:4xD8Pb5UGURJwnn9vi2Igu,248960,4,metal
89,0.525,0.895,11,-5.597,1,0.0373,0.000216,0.372,0.0922,0.52,129.937,1e77ThmggJKvG4NeRWUrLB,spotify:track:1e77ThmggJKvG4NeRWUrLB,272203,4,metal
90,0.394,0.924,2,-4.786,0,0.0549,2.5e-05,7.11e-05,0.319,0.561,174.796,3pKt0cqu9kyUzftP41AXXh,spotify:track:3pKt0cqu9kyUzftP41AXXh,248133,4,metal
91,0.458,0.96,0,-3.353,0,0.101,0.00224,0.00112,0.114,0.263,140.037,0eQLg5pGbPIxV04WgAgmma,spotify:track:0eQLg5pGbPIxV04WgAgmma,239980,4,metal
92,0.526,0.944,6,-3.815,0,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,5nYKbDASgvCDV4BLVmuGv4,spotify:track:5nYKbDASgvCDV4BLVmuGv4,275248,4,metal
93,0.479,0.984,5,-3.258,1,0.0567,5.72e-05,0.0461,0.0946,0.492,140.936,2e3BYKQxVqrwDNBthAVMRf,spotify:track:2e3BYKQxVqrwDNBthAVMRf,320638,4,metal
94,0.594,0.893,6,-4.478,0,0.0405,0.000144,0.000958,0.151,0.788,128.017,4lzDJauxyAWzUNNmwImSkJ,spotify:track:4lzDJauxyAWzUNNmwImSkJ,248960,4,metal
95,0.414,0.978,8,-3.144,0,0.0913,0.000268,0.364,0.0998,0.253,174.045,008eogHQPXUzUuIURJoZuJ,spotify:track:008eogHQPXUzUuIURJoZuJ,229901,4,metal
96,0.194,0.882,0,-5.587,1,0.0633,0.000166,0.0811,0.062,0.0994,138.183,5NS3gor1NtqKcp55Y6M2oD,spotify:track:5NS3gor1NtqKcp55Y6M2oD,330813,4,metal
97,0.416,0.984,4,-3.116,0,0.277,0.00525,0.0,0.367,0.415,97.503,5cbH16EGi9Vop7CtemHgbR,spotify:track:5cbH16EGi9Vop7CtemHgbR,243111,4,metal
98,0.17,0.989,1,-3.333,1,0.133,3.8e-05,0.544,0.0725,0.343,94.465,6SvjyJTHQiE0hNtW8onMuR,spotify:track:6SvjyJTHQiE0hNtW8onMuR,283720,4,metal
99,0.45,0.939,0,-3.474,0,0.0979,0.000236,0.0,0.186,0.281,149.973,6VDQFrgoZmTR0nKVCFXMtc,spotify:track:6VDQFrgoZmTR0nKVCFXMtc,261378,4,metal
100,0.385,0.967,4,-6.492,1,0.0774,4.77e-05,0.000295,0.152,0.549,173.956,1nyWwcHxvkQvjyJkImBb77,spotify:track:1nyWwcHxvkQvjyJkImBb77,315467,4,metal
101,0.353,0.946,8,-4.338,0,0.07,5.92e-05,0.0448,0.0904,0.164,177.001,3L8Bjiv40wAcxxmRrXUOwq,spotify:track:3L8Bjiv40wAcxxmRrXUOwq,311193,3,metal
102,0.424,0.971,10,-7.376,0,0.13,7.12e-06,0.0302,0.214,0.322,146.016,74pjm7MZkov3oHfPQLZKoR,spotify:track:74pjm7MZkov3oHfPQLZKoR,230680,4,metal
103,0.25,0.946,2,-3.712,0,0.136,0.00963,0.000805,0.289,0.349,160.878,5YezFqlDub2RcIDSCPcpu1,spotify:track:5YezFqlDub2RcIDSCPcpu1,349736,4,metal
104,0.419,0.899,3,-7.653,0,0.0667,3.1e-05,0.0,0.201,0.315,141.74,5XacDuEUZ40blaEX7e3vJ7,spotify:track:5XacDuEUZ40blaEX7e3vJ7,235213,4,metal
105,0.37,0.993,5,-3.551,1,0.13,0.00015,0.0692,0.364,0.295,172.025,34JGsiDkpgQ9KtjKNOO3h4,spotify:track:34JGsiDkpgQ9KtjKNOO3h4,217160,4,metal
106,0.402,0.647,11,-7.243,0,0.032,0.00281,1.77e-05,0.111,0.508,167.973,0ojGXbSAH6INkZX24Kfs2u,spotify:track:0ojGXbSAH6INkZX24Kfs2u,287467,4,metal
107,0.657,0.782,7,-5.906,1,0.0362,0.000552,3.42e-05,0.0573,0.675,117.036,4YHFUrqEXEvHiiYx2NFwVE,spotify:track:4YHFUrqEXEvHiiYx2NFwVE,247867,4,metal
108,0.466,0.912,1,-5.141,0,0.0466,7.75e-05,0.00294,0.284,0.661,136.035,3a61be1anmjh3hzBrQzlYn,spotify:track:3a61be1anmjh3hzBrQzlYn,206563,4,metal
109,0.458,0.951,6,-4.936,1,0.075,0.000254,0.00262,0.109,0.495,155.073,0x4rHQ1Syor8YChasHuRJg,spotify:track:0x4rHQ1Syor8YChasHuRJg,266467,4,metal
110,0.437,0.957,2,-1.913,1,0.0617,2.8e-05,0.000575,0.091,0.241,172.019,7HMC4F7fwmR1hhkqrKfKJi,spotify:track:7HMC4F7fwmR1hhkqrKfKJi,210343,4,metal
111,0.334,0.923,4,-3.143,0,0.0901,0.0163,0.0,0.274,0.25,179.977,0fNSEGMYMcJpQIcLpUq9FT,spotify:track:0fNSEGMYMcJpQIcLpUq9FT,346053,3,metal
112,0.495,0.965,1,-6.744,0,0.0781,0.00039,3.35e-06,0.305,0.466,151.968,2xMEKnHsZLusGWXSCaKkh9,spotify:track:2xMEKnHsZLusGWXSCaKkh9,202453,4,metal
113,0.455,0.912,1,-9.305,1,0.12,0.0257,0.605,0.43,0.241,139.937,4xcyvmg5RAdxdQRzvApaUN,spotify:track:4xcyvmg5RAdxdQRzvApaUN,354653,4,metal
114,0.522,0.954,0,-6.468,1,0.0514,0.00283,0.197,0.119,0.329,105.012,2IwBtsToltEHPDn8QJqHaC,spotify:track:2IwBtsToltEHPDn8QJqHaC,326772,4,metal
115,0.135,0.939,7,-5.644,1,0.137,1.99e-05,0.0561,0.112,0.17,91.422,5bh6QfHWuR1YdnKOdj8kYA,spotify:track:5bh6QfHWuR1YdnKOdj8kYA,372627,3,metal
116,0.493,0.975,0,-3.391,1,0.0832,4.2e-05,0.76,0.208,0.207,100.001,04I8CtevYCYmQeTrre9CZC,spotify:track:04I8CtevYCYmQeTrre9CZC,215467,4,metal
117,0.544,0.944,4,-6.161,1,0.0522,0.00266,1.48e-06,0.103,0.572,135.076,0TpukZ7KJGyxYGFe6AgtOD,spotify:track:0TpukZ7KJGyxYGFe6AgtOD,191670,4,metal
118,0.376,0.926,2,-5.102,0,0.0962,2.79e-05,0.846,0.384,0.232,142.158,4w6GKkwtaw8x5MQ3l3cPPn,spotify:track:4w6GKkwtaw8x5MQ3l3cPPn,239142,4,metal
119,0.446,0.965,9,-4.821,0,0.0676,6.4e-05,0.000136,0.241,0.544,164.03,1YzpldeqIg9ajimliORKzK,spotify:track:1YzpldeqIg9ajimliORKzK,211600,4,metal
120,0.36,0.99,8,-4.444,1,0.17,1.25e-05,3.12e-05,0.172,0.151,191.99,0LtZ0J7wBewtpjA6w98MlC,spotify:track:0LtZ0J7wBewtpjA6w98MlC,313355,4,metal
121,0.425,0.938,8,-6.223,1,0.0917,0.00254,0.0353,0.207,0.151,146.01,7uV7feIzEHk0TS1xWw4zwU,spotify:track:7uV7feIzEHk0TS1xWw4zwU,255238,4,metal
122,0.311,0.988,7,-3.397,1,0.113,2.83e-05,0.13,0.132,0.269,195.058,2AjEKcRXkntPkujLXp6hGD,spotify:track:2AjEKcRXkntPkujLXp6hGD,279692,3,metal
123,0.318,0.984,2,-4.588,1,0.102,0.000149,0.788,0.127,0.0509,123.005,6V1tb8rFw1nPeOXX4sccTC,spotify:track:6V1tb8rFw1nPeOXX4sccTC,348100,4,metal
124,0.349,0.907,1,-4.545,1,0.142,4.51e-05,5.62e-05,0.196,0.326,164.057,5MgL0ccriqgDP1Gq3pwNNO,spotify:track:5MgL0ccriqgDP1Gq3pwNNO,189499,4,metal
125,0.343,0.967,2,-5.088,0,0.16,1.34e-05,0.00302,0.0556,0.222,169.929,4K21taEZsYaCLsWosMcqeq,spotify:track:4K21taEZsYaCLsWosMcqeq,230093,4,metal
126,0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,3iUJrkMilUVkUKtYZK7Th4,spotify:track:3iUJrkMilUVkUKtYZK7Th4,376920,4,metal
127,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,1cqOwtA698krc8BKMUj4lt,spotify:track:1cqOwtA698krc8BKMUj4lt,320507,4,metal
128,0.432,0.917,7,-6.217,1,0.0496,6.73e-05,0.00197,0.121,0.487,149.938,3B2BYW1eovn4zK4iOm13TJ,spotify:track:3B2BYW1eovn4zK4iOm13TJ,281640,4,metal
129,0.542,0.932,3,-4.456,0,0.0707,0.000534,0.129,0.386,0.376,112.474,1dPLUFDn4ZnmCQRslS6vMm,spotify:track:1dPLUFDn4ZnmCQRslS6vMm,201405,4,metal
130,0.235,0.989,2,-3.79,1,0.185,1.91e-05,0.0249,0.56,0.213,169.966,4lNksX77bs7kU9qNMjUvzP,spotify:track:4lNksX77bs7kU9qNMjUvzP,251573,4,metal
131,0.586,0.955,11,-6.572,0,0.0684,0.000107,0.253,0.242,0.324,126.024,4FBNk8oVjE2ZURNW2856A8,spotify:track:4FBNk8oVjE2ZURNW2856A8,184127,4,metal
132,0.302,0.917,3,-4.357,0,0.0773,0.0127,0.0461,0.117,0.0839,119.957,0QBSV8U9hl1GkdFilmQFNp,spotify:track:0QBSV8U9hl1GkdFilmQFNp,539025,4,metal
133,0.548,0.887,5,-4.187,0,0.0331,0.00616,0.0,0.432,0.38,133.04,2va05YoGLMgWLiVnQJFOQa,spotify:track:2va05YoGLMgWLiVnQJFOQa,237744,4,metal
134,0.513,0.946,1,-5.03,0,0.11,3.35e-05,5.28e-05,0.126,0.614,94.96,1PFKsXase0JFt1KVH6qm5P,spotify:track:1PFKsXase0JFt1KVH6qm5P,199587,4,metal
135,0.368,0.951,11,-5.973,0,0.105,8.26e-05,3.66e-05,0.203,0.0796,184.031,5yxBjLv4Zh3VLp4kSvoZyG,spotify:track:5yxBjLv4Zh3VLp4kSvoZyG,277187,4,metal
136,0.416,0.9,9,-4.561,0,0.05,0.00375,4.46e-05,0.194,0.438,74.969,1CfIgWmS5LuZMinBMjxuWc,spotify:track:1CfIgWmS5LuZMinBMjxuWc,276987,4,metal
137,0.496,0.963,1,-5.148,1,0.085,3.97e-05,0.00173,0.0879,0.244,130.026,40uoWwjCun3axkfsQSUa8Z,spotify:track:40uoWwjCun3axkfsQSUa8Z,188769,4,metal
138,0.308,0.953,5,-4.645,1,0.123,0.000159,0.00154,0.295,0.291,118.051,1K39nmA9tBudF6jNiV1iO6,spotify:track:1K39nmA9tBudF6jNiV1iO6,252189,4,metal
139,0.474,0.976,10,-5.616,0,0.104,1.16e-05,7.87e-05,0.281,0.162,139.968,0Q81O7nuF9F1WxAyQ8UtEJ,spotify:track:0Q81O7nuF9F1WxAyQ8UtEJ,250987,4,metal
0,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,6p8eFfPw3nQkf37aT3AkmK,spotify:track:6p8eFfPw3nQkf37aT3AkmK,438120,4,metal
2,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,331267,4,metal
4,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,313573,4,metal
5,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,0dlTGl67UFWcKupzkxZYOn,spotify:track:0dlTGl67UFWcKupzkxZYOn,343640,4,metal
6,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4e9eGQYsOiBcftrWXwsVco,spotify:track:4e9eGQYsOiBcftrWXwsVco,235053,4,metal
7,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,5CPXR6lDTvngxtmMZxnWmC,spotify:track:5CPXR6lDTvngxtmMZxnWmC,493933,4,metal
8,0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,1pr9TZGOXeJUggIal1Wq3R,spotify:track:1pr9TZGOXeJUggIal1Wq3R,258267,4,metal
9,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,0L7zm6afBEtrNKo6C6Gj08,spotify:track:0L7zm6afBEtrNKo6C6Gj08,365827,4,metal
10,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,6olS0TmHmsGr0hXtcBsiVM,spotify:track:6olS0TmHmsGr0hXtcBsiVM,262133,4,metal
11,0.274,0.726,9,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4vJr55lngvhSM8WIh9CjQc,spotify:track:4vJr55lngvhSM8WIh9CjQc,422933,4,metal
12,0.511,0.97,10,-3.72,1,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,2R6UrJ8uWbSIiHWmvRQvN8,spotify:track:2R6UrJ8uWbSIiHWmvRQvN8,304693,4,metal
13,0.42,0.911,10,-10.098,0,0.102,0.000611,0.00255,0.0539,0.458,127.671,1bcioXEBfobgGko8dsexRr,spotify:track:1bcioXEBfobgGko8dsexRr,164267,4,metal
14,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,4A065x9kJt955eGVqf813g,spotify:track:4A065x9kJt955eGVqf813g,149467,1,metal
15,0.538,0.835,11,-7.637,1,0.0265,3.24e-05,2.7e-06,0.219,0.667,97.958,65JrmVnWM5KzM1WrXIY0tI,spotify:track:65JrmVnWM5KzM1WrXIY0tI,275160,4,metal
17,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,7fcfNW0XxTWlwVlftzfDOR,spotify:track:7fcfNW0XxTWlwVlftzfDOR,315120,4,metal
18,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,255733,4,metal
19,0.624,0.876,7,-6.005,1,0.0342,0.000926,0.00164,0.0561,0.453,89.24,5UaDi8KzCGJqFfVAOBfXhi,spotify:track:5UaDi8KzCGJqFfVAOBfXhi,324600,4,metal
20,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,5LyRtsQLhcXmy50VXhQXXS,spotify:track:5LyRtsQLhcXmy50VXhQXXS,392600,4,metal
21,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,210240,4,metal
22,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,166707,4,metal
23,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,2gscB6kDOmrv1P6qs2KXE3,spotify:track:2gscB6kDOmrv1P6qs2KXE3,147840,4,metal
24,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,6FUwPb4mGlUDbx42uspXaZ,spotify:track:6FUwPb4mGlUDbx42uspXaZ,269800,4,metal
25,0.486,0.938,1,-6.652,1,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,5Ds35L9KpUDKgSxZ6whuoQ,spotify:track:5Ds35L9KpUDKgSxZ6whuoQ,152560,4,metal
26,0.459,0.926,4,-3.415,1,0.155,0.0239,1.93e-05,0.183,0.569,151.534,2rBHnIxbhkMGLpqmsNX91M,spotify:track:2rBHnIxbhkMGLpqmsNX91M,243453,4,metal
27,0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,203xxdlledLFnkqrUleD72,spotify:track:203xxdlledLFnkqrUleD72,348093,4,metal
28,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,218933,3,metal
29,0.498,0.901,6,-6.724,0,0.0511,0.00102,0.000729,0.104,0.572,96.916,57IEwDDEj8q9UQKc0MNR2x,spotify:track:57IEwDDEj8q9UQKc0MNR2x,258267,4,metal
30,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,2F6FfZ4w8z3eJpSxPotVO5,spotify:track:2F6FfZ4w8z3eJpSxPotVO5,270920,4,metal
31,0.444,0.911,11,-6.117,0,0.0398,0.0139,0.00955,0.0868,0.556,106.437,7DuRbuweGD2cpGN74cpPAF,spotify:track:7DuRbuweGD2cpGN74cpPAF,282507,4,metal
32,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,6Nm8h73ycDG2saCnZV8poF,spotify:track:6Nm8h73ycDG2saCnZV8poF,222827,4,metal
33,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4aYLAF6ckQ5ooGGGM7sWAa,spotify:track:4aYLAF6ckQ5ooGGGM7sWAa,386493,4,metal
34,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,5awDvzxWfd53SSrsRZ8pXO,spotify:track:5awDvzxWfd53SSrsRZ8pXO,234227,4,metal
35,0.342,0.987,3,-4.42,1,0.205,0.000262,0.00025,0.172,0.0418,110.125,0t1lDXmMWBzF6mfnQ6KwqZ,spotify:track:0t1lDXmMWBzF6mfnQ6KwqZ,320520,4,metal
