,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,label,popularity,artist_followers
70,0.435,0.499,9,-8.576,0,0.0317,0.768,0.107,0.131,0.683,121.924,74HwaWwtVa2buG8OIHZkgs,spotify:track:74HwaWwtVa2buG8OIHZkgs,352293,4,jazz,0,861099
71,0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,4rmCI9VWrwrJTJ8XQ80BMN,spotify:track:4rmCI9VWrwrJTJ8XQ80BMN,319733,4,jazz,58,785464
72,0.589,0.386,5,-8.013,0,0.0441,0.75,0.0,0.15,0.518,142.371,47xU4Sm1RWZgRgugWPFxzz,spotify:track:47xU4Sm1RWZgRgugWPFxzz,127800,4,jazz,50,373967
73,0.641,0.14,8,-16.79,1,0.039,0.867,0.00166,0.105,0.388,129.318,4xGFcQEIjtmbPD6Jsxq14M,spotify:track:4xGFcQEIjtmbPD6Jsxq14M,317987,4,jazz,0,344659
74,0.373,0.302,1,-20.358,0,0.0376,0.818,0.835,0.171,0.35,86.925,0Dt1B5dNfajRczQKZA87aL,spotify:track:0Dt1B5dNfajRczQKZA87aL,435267,4,jazz,49,294709
75,0.594,0.115,8,-14.916,1,0.044,0.99,0.853,0.107,0.456,126.902,1Lh7U5c3EvLBb6lSgHVFlR,spotify:track:1Lh7U5c3EvLBb6lSgHVFlR,170626,4,jazz,43,522256
76,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,0aWMVrwxPNYkKmFthzmpRi,spotify:track:0aWMVrwxPNYkKmFthzmpRi,337733,4,jazz,61,2309243
77,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,5eFFsShr8vchESCk8HGxvn,spotify:track:5eFFsShr8vchESCk8HGxvn,274333,4,jazz,47,39421
78,0.514,0.409,5,-10.341,0,0.0627,0.81,0.77,0.234,0.439,139.331,2F0cAwp8zmQ8McgBzjFWO0,spotify:track:2F0cAwp8zmQ8McgBzjFWO0,193160,4,jazz,41,44018
79,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,1xUJ1mdLAysxNBtO9w3J2g,spotify:track:1xUJ1mdLAysxNBtO9w3J2g,195533,4,jazz,53,327927
80,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,330440,4,jazz,52,68400
81,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,4G3EKvGtqcUSZqPQIWJFxd,spotify:track:4G3EKvGtqcUSZqPQIWJFxd,257693,3,jazz,0,556047
82,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,255227,4,jazz,64,785464
83,0.484,0.635,0,-7.109,0,0.043,0.558,0.0,0.366,0.673,99.308,2CBfYM9el9Sh15s9NCeYFP,spotify:track:2CBfYM9el9Sh15s9NCeYFP,433107,4,jazz,46,259930
84,0.529,0.0582,8,-19.131,1,0.0617,0.883,0.125,0.116,0.357,93.486,6tL1ZlPRSihc6gyWhVfA8X,spotify:track:6tL1ZlPRSihc6gyWhVfA8X,271893,4,jazz,47,2207
85,0.749,0.152,5,-16.745,0,0.0493,0.655,0.000254,0.086,0.292,101.779,5doczA8CcUYo0J9H7uvHgU,spotify:track:5doczA8CcUYo0J9H7uvHgU,232307,4,jazz,46,46154
86,0.529,0.0367,0,-21.63,1,0.0515,0.99,0.31,0.127,0.214,140.296,10El9hxviSBm7pChWxG1ib,spotify:track:10El9hxviSBm7pChWxG1ib,330693,4,jazz,45,78422
87,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,1LGqJ3nvxpVXDWpEzq4DJD,spotify:track:1LGqJ3nvxpVXDWpEzq4DJD,181440,5,jazz,61,1629467
88,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,7GBPpRMtLyGA6svXQMNfIN,spotify:track:7GBPpRMtLyGA6svXQMNfIN,194240,4,jazz,54,165640
89,0.341,0.57,8,-11.71,1,0.0673,0.581,0.0,0.0966,0.392,89.754,7unF2ARDGldwWxZWCmlwDM,spotify:track:7unF2ARDGldwWxZWCmlwDM,437840,4,jazz,47,1433197
90,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,2kF9Ijd7I2Kk2P4bYqUmzG,spotify:track:2kF9Ijd7I2Kk2P4bYqUmzG,242347,4,jazz,53,68400
91,0.476,0.273,7,-17.457,0,0.0334,0.89,0.9,0.0978,0.164,117.779,1tbzRQCZUoKYMCxzK0Jx5p,spotify:track:1tbzRQCZUoKYMCxzK0Jx5p,392027,4,jazz,47,60521
92,0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,1GZD0TZJHmdQaZsucHBmWT,spotify:track:1GZD0TZJHmdQaZsucHBmWT,354573,4,jazz,49,346362
93,0.623,0.403,5,-11.121,0,0.0426,0.451,1.13e-05,0.448,0.631,93.911,34xixFi5y3I5FIOH1ZWisx,spotify:track:34xixFi5y3I5FIOH1ZWisx,396960,4,jazz,47,259930
94,0.386,0.075,5,-14.124,0,0.0348,0.985,0.904,0.0869,0.23,96.76,2FnTwpi1PdHLjgHv4XQEFn,spotify:track:2FnTwpi1PdHLjgHv4XQEFn,372787,4,jazz,48,104472
95,0.45,0.285,8,-10.087,1,0.0414,0.796,0.0,0.0666,0.426,117.494,5S31HUP7cg0iOFxZ3QGFN5,spotify:track:5S31HUP7cg0iOFxZ3QGFN5,184093,4,jazz,50,2197647
96,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,141133,4,jazz,62,861099
97,0.604,0.498,2,-9.905,1,0.0778,0.695,0.000786,0.528,0.733,96.097,0DUyHDBRaxFiXDf6Jhh4JD,spotify:track:0DUyHDBRaxFiXDf6Jhh4JD,207480,4,jazz,47,31288
98,0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,0CLbmkYmQIWiEwnsbOkLpd,spotify:track:0CLbmkYmQIWiEwnsbOkLpd,462867,4,jazz,51,1433197
99,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,4zPDjRgceGrR0Sm54YDTTf,spotify:track:4zPDjRgceGrR0Sm54YDTTf,294667,4,jazz,54,44674
100,0.485,0.0735,6,-20.188,1,0.0709,0.784,0.855,0.0951,0.332,75.939,6W25U2EbDixQbLbqpjz0TT,spotify:track:6W25U2EbDixQbLbqpjz0TT,471173,4,jazz,43,304131
101,0.631,0.261,5,-10.988,0,0.0424,0.424,6.64e-05,0.184,0.581,82.435,21HG0QIgIcVQ2EZeXubaqL,spotify:track:21HG0QIgIcVQ2EZeXubaqL,420693,4,jazz,48,2309243
102,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,193867,4,jazz,50,135959
103,0.636,0.181,5,-17.511,0,0.0456,0.864,0.00251,0.0706,0.697,84.203,16KZuJfRKqMZQvmOibsVqX,spotify:track:16KZuJfRKqMZQvmOibsVqX,282867,3,jazz,47,259930
104,0.698,0.0926,2,-20.716,0,0.05,0.861,0.49,0.0887,0.0961,81.187,2Ob1A4itFyJWUa6fpwqAOs,spotify:track:2Ob1A4itFyJWUa6fpwqAOs,253840,4,jazz,0,158911
105,0.597,0.128,9,-16.656,0,0.0491,0.959,0.000704,0.123,0.34,128.393,0xcJPMoBe9FenntXbfyx97,spotify:track:0xcJPMoBe9FenntXbfyx97,254400,4,jazz,0,344659
106,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,0F845nujLVqCb0XMZCh5Pc,spotify:track:0F845nujLVqCb0XMZCh5Pc,201440,4,jazz,63,861099
107,0.5,0.208,6,-14.235,1,0.0743,0.769,0.496,0.372,0.461,180.852,4F0sSQCicLl5tme407ubvS,spotify:track:4F0sSQCicLl5tme407ubvS,282667,3,jazz,44,112810
108,0.477,0.733,8,-8.301,1,0.0682,0.732,0.0756,0.153,0.385,120.42,5z8eOnPiOC22EYpniAX3Qg,spotify:track:5z8eOnPiOC22EYpniAX3Qg,368253,3,jazz,0,1433197
109,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,1xlyVmdCo5lMRIzuMlAUF7,spotify:track:1xlyVmdCo5lMRIzuMlAUF7,147413,4,jazz,57,382963
110,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,2WMyu5IYgxEuCd6xgFgJrl,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,173533,1,jazz,54,1867623
111,0.203,0.306,10,-12.366,0,0.0344,0.952,0.000307,0.281,0.0625,76.905,6RqomqKVORIwNJCKNxvc3F,spotify:track:6RqomqKVORIwNJCKNxvc3F,181493,4,jazz,46,560600
112,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,2oMaXY0yiWhAEWD7SutXh2,spotify:track:2oMaXY0yiWhAEWD7SutXh2,410667,4,jazz,47,115384
113,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,1WygPWqmNs4s2fxtjmtI3O,spotify:track:1WygPWqmNs4s2fxtjmtI3O,354667,4,jazz,48,556047
114,0.651,0.143,5,-22.617,1,0.0531,0.752,0.421,0.138,0.601,78.792,6OH7UCFY7SEJxxQkaYfAv8,spotify:track:6OH7UCFY7SEJxxQkaYfAv8,519600,4,jazz,47,42272
115,0.624,0.383,8,-10.561,1,0.0633,0.627,5.44e-06,0.0963,0.674,117.526,3bYBPyLGsa1unDrVaNzN4y,spotify:track:3bYBPyLGsa1unDrVaNzN4y,331267,4,jazz,46,28296
116,0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,2JOEPbuwVf0nafGnMSVEhH,spotify:track:2JOEPbuwVf0nafGnMSVEhH,824133,3,jazz,52,1433197
117,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,2xm9ihELo6xwrRKrBbPql9,spotify:track:2xm9ihELo6xwrRKrBbPql9,182360,4,jazz,48,112810
118,0.357,0.144,10,-11.261,1,0.0313,0.957,0.288,0.235,0.138,77.983,1JXxyiihPJrMLotLklU0Cb,spotify:track:1JXxyiihPJrMLotLklU0Cb,374627,4,jazz,47,45786
119,0.589,0.184,0,-12.282,1,0.049,0.631,0.0,0.0819,0.343,98.365,2bOUrmH6OljKtXOLjvVEU8,spotify:track:2bOUrmH6OljKtXOLjvVEU8,139200,4,jazz,48,174284
120,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,373yGkNo74RZgmQgTiR8xK,spotify:track:373yGkNo74RZgmQgTiR8xK,160133,4,jazz,59,2197647
121,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,4R6rf3KbP45JST6Cr3Enry,spotify:track:4R6rf3KbP45JST6Cr3Enry,130253,4,jazz,50,1336297
122,0.279,0.129,9,-14.595,1,0.0326,0.939,0.000229,0.204,0.0796,59.991,3Sqv7KrLRowdwRwgpT4FAh,spotify:track:3Sqv7KrLRowdwRwgpT4FAh,153707,4,jazz,45,560600
123,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,4bRNH9mxHDszZGskpBFhPq,spotify:track:4bRNH9mxHDszZGskpBFhPq,419627,4,jazz,0,344659
124,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,0X5DcGkbxCXSadgj01ZXd7,spotify:track:0X5DcGkbxCXSadgj01ZXd7,659520,4,jazz,53,174284
125,0.549,0.124,0,-13.793,0,0.0397,0.938,0.00175,0.126,0.32,66.184,0MfK7lsLUvMq2CURkt61uF,spotify:track:0MfK7lsLUvMq2CURkt61uF,360827,4,jazz,0,259930
126,0.54,0.327,2,-8.933,0,0.0363,0.868,0.356,0.121,0.356,96.224,5PfcpDnzz8VdUoziFWnhrU,spotify:track:5PfcpDnzz8VdUoziFWnhrU,473387,4,jazz,44,18952
127,0.381,0.313,7,-11.852,0,0.0312,0.897,0.0432,0.135,0.376,127.106,5FLQmLjjeNIuC8U5mDnXC8,spotify:track:5FLQmLjjeNIuC8U5mDnXC8,422907,4,jazz,45,1433197
128,0.564,0.305,10,-14.224,0,0.063,0.794,0.0983,0.152,0.571,115.739,5eMz1VtT2zNtsyh1bDgDhb,spotify:track:5eMz1VtT2zNtsyh1bDgDhb,266707,4,jazz,43,28296
129,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,6MXrGG7nff0FXBQJa5UF9P,spotify:track:6MXrGG7nff0FXBQJa5UF9P,339333,3,jazz,46,121221
130,0.455,0.106,2,-14.086,1,0.0422,0.986,0.0,0.122,0.258,66.807,5DIVWgTeJ2fPIxaY9e7ZKn,spotify:track:5DIVWgTeJ2fPIxaY9e7ZKn,196440,4,jazz,56,2197647
131,0.365,0.136,0,-12.42,1,0.0436,0.921,0.0,0.103,0.255,64.212,0DuWyzeLH09PQcnOMJiRgE,spotify:track:0DuWyzeLH09PQcnOMJiRgE,197707,3,jazz,51,1629467
132,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,6NF8MZ2trxckVBr82pyyPt,spotify:track:6NF8MZ2trxckVBr82pyyPt,313200,4,jazz,54,174284
133,0.423,0.0418,10,-17.75,1,0.0323,0.953,0.0,0.125,0.137,105.901,3341eBppSCetzo507uJU06,spotify:track:3341eBppSCetzo507uJU06,178067,4,jazz,47,76068
134,0.378,0.232,0,-18.05,1,0.0303,0.87,0.948,0.1,0.155,148.531,4KGcpnAbGlvVgd2HFQvexI,spotify:track:4KGcpnAbGlvVgd2HFQvexI,306200,4,jazz,0,60521
135,0.607,0.311,5,-16.927,0,0.0354,0.535,0.881,0.0937,0.312,135.712,3TSdkwPeUfvgLwNTF8gfC0,spotify:track:3TSdkwPeUfvgLwNTF8gfC0,370385,4,jazz,46,158911
136,0.438,0.129,5,-15.984,1,0.0346,0.957,0.0459,0.0884,0.127,84.845,4dUVpbIu8FW7R76gejw3cq,spotify:track:4dUVpbIu8FW7R76gejw3cq,284680,3,jazz,46,6403
137,0.493,0.295,1,-15.536,1,0.0489,0.537,0.241,0.241,0.486,99.579,1M0bEJicvT2qmdJej9wjyk,spotify:track:1M0bEJicvT2qmdJej9wjyk,417320,4,jazz,46,28296
138,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,5z161QQZMgQxSILnv3QoJk,spotify:track:5z161QQZMgQxSILnv3QoJk,240867,4,jazz,52,560600
139,0.591,0.0252,4,-15.214,0,0.0465,0.988,1.23e-05,0.0995,0.347,69.382,3lO4Z6BSp773vcovgYurHg,spotify:track:3lO4Z6BSp773vcovgYurHg,194573,4,jazz,56,1629467
140,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,7yzM0pEseQUpb6BMViOPEA,spotify:track:7yzM0pEseQUpb6BMViOPEA,251600,3,jazz,54,89502
141,0.611,0.291,2,-18.392,1,0.0647,0.765,0.000133,0.0571,0.534,83.443,2EW1mFJaikQh0vxOoB7uGp,spotify:track:2EW1mFJaikQh0vxOoB7uGp,283740,4,jazz,47,179116
142,0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.169,0.163,79.261,1cfMdMmJqBlLn4auevv0iB,spotify:track:1cfMdMmJqBlLn4auevv0iB,439120,4,jazz,46,153431
143,0.653,0.0518,8,-19.594,1,0.0359,0.874,1.94e-06,0.242,0.426,96.591,67fFApZyHZ9LjsvkUQJShY,spotify:track:67fFApZyHZ9LjsvkUQJShY,185467,4,jazz,50,146654
144,0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,5vb7At47uO0yPGfmYnAHuw,spotify:track:5vb7At47uO0yPGfmYnAHuw,355333,4,jazz,54,2309243
145,0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,3GOZbK2epuHzCt5YvvVFHO,spotify:track:3GOZbK2epuHzCt5YvvVFHO,190400,4,jazz,50,62321
146,0.223,0.105,11,-18.898,0,0.0364,0.744,0.0,0.0889,0.178,170.469,13Nh6UPBy8WgoTc5l7iGR8,spotify:track:13Nh6UPBy8WgoTc5l7iGR8,161173,4,jazz,49,189127
147,0.629,0.283,0,-17.384,0,0.0436,0.816,0.000437,0.192,0.862,104.739,0iEtT7O43pat2fu6jdaCKl,spotify:track:0iEtT7O43pat2fu6jdaCKl,237447,4,jazz,0,78422
148,0.215,0.247,9,-15.11,0,0.0354,0.822,7.5e-05,0.355,0.0842,86.391,5UPJdlkMWG2G2UwTfGSjOe,spotify:track:5UPJdlkMWG2G2UwTfGSjOe,228133,3,jazz,48,1629467
149,0.585,0.375,2,-12.171,0,0.0504,0.78,0.00365,0.0806,0.665,72.59,5wcAcShxT5qvLJvuM6jkZt,spotify:track:5wcAcShxT5qvLJvuM6jkZt,367400,4,jazz,45,75410
150,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.439,1hVRTl4yhWmGW7ImZoO22e,spotify:track:1hVRTl4yhWmGW7ImZoO22e,258266,3,jazz,0,1433197
151,0.53,0.143,8,-17.471,1,0.0423,0.958,0.497,0.278,0.119,125.464,0ivpUENLpheuPoa6VuY1ax,spotify:track:0ivpUENLpheuPoa6VuY1ax,442227,4,jazz,44,223159
152,0.477,0.237,4,-17.115,0,0.0321,0.947,0.901,0.0974,0.178,126.222,2qswPLZD9CbUoSidGNyxwm,spotify:track:2qswPLZD9CbUoSidGNyxwm,280481,3,jazz,46,26390
153,0.417,0.11,5,-16.504,0,0.0405,0.951,0.721,0.174,0.22,57.312,11vaRXRIFXJTRr3BuzNbk5,spotify:track:11vaRXRIFXJTRr3BuzNbk5,313440,4,jazz,42,304131
154,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,6oWhUfePc5h9r5pfw7wvPN,spotify:track:6oWhUfePc5h9r5pfw7wvPN,597280,4,jazz,49,85272
155,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4vLYewWIvqHfKtJDk8c8tq,spotify:track:4vLYewWIvqHfKtJDk8c8tq,562640,4,jazz,60,2309243
156,0.571,0.349,0,-10.584,0,0.042,0.525,0.00273,0.14,0.62,118.673,7lApnj6eswDJvT8mqGrut6,spotify:track:7lApnj6eswDJvT8mqGrut6,291840,3,jazz,44,42655
157,0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,6linlPbVWEecMEMfNcul1e,spotify:track:6linlPbVWEecMEMfNcul1e,377707,4,jazz,45,42766
158,0.628,0.629,2,-10.234,0,0.0398,0.709,0.0583,0.0791,0.801,127.812,0gutl81vbXX1JGp5M0OoiE,spotify:track:0gutl81vbXX1JGp5M0OoiE,193467,4,jazz,42,24511
159,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,6KawDsALZTY6FA8CE1NLZK,spotify:track:6KawDsALZTY6FA8CE1NLZK,429040,4,jazz,48,121221
160,0.546,0.305,3,-10.934,1,0.0494,0.789,0.352,0.125,0.664,164.902,0sQ9ee2jJNTQgjy55Pse5H,spotify:track:0sQ9ee2jJNTQgjy55Pse5H,198800,3,jazz,47,115384
161,0.511,0.031,3,-19.636,1,0.0388,0.939,0.898,0.139,0.179,112.911,2QZtOFPATNgKpUJiGUARZk,spotify:track:2QZtOFPATNgKpUJiGUARZk,318413,4,jazz,33,861099
162,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,1xicvSO4CJ2ymqYgpk7DFh,spotify:track:1xicvSO4CJ2ymqYgpk7DFh,342067,4,jazz,53,2309243
163,0.392,0.168,10,-22.249,1,0.0442,0.637,0.358,0.198,0.292,123.419,2dPWP7FMCxnv4u9Api6WWU,spotify:track:2dPWP7FMCxnv4u9Api6WWU,277800,4,jazz,0,11231
164,0.503,0.34,2,-9.034,0,0.0374,0.694,0.0,0.102,0.651,142.83,7hvZ6vMAnO0cDkkKKJok4Y,spotify:track:7hvZ6vMAnO0cDkkKKJok4Y,412653,4,jazz,44,3254
165,0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,16nJl8NnriCJxraco5Zssm,spotify:track:16nJl8NnriCJxraco5Zssm,440840,4,jazz,49,402834
166,0.35,0.323,10,-19.458,1,0.0345,0.854,0.88,0.235,0.6,173.122,7z4EbJbnbvWcP9Bg15fpgC,spotify:track:7z4EbJbnbvWcP9Bg15fpgC,321157,4,jazz,42,158911
167,0.567,0.124,0,-16.446,1,0.0562,0.792,0.0,0.106,0.343,79.37,0BFCbH1cxzeUSJBVwJGRLg,spotify:track:0BFCbH1cxzeUSJBVwJGRLg,162867,4,jazz,50,1336297
168,0.558,0.0891,2,-17.633,0,0.0643,0.946,0.924,0.0966,0.13,100.523,3Wadbk42UtsJOT5mCx9Bb0,spotify:track:3Wadbk42UtsJOT5mCx9Bb0,243773,4,jazz,43,91256
169,0.629,0.278,8,-12.229,1,0.0329,0.662,0.000229,0.106,0.503,128.453,3NvYPUNu6nwQgN31UnoDbn,spotify:track:3NvYPUNu6nwQgN31UnoDbn,586493,4,jazz,50,2309243
170,0.664,0.422,5,-11.738,1,0.0552,0.388,0.000107,0.0626,0.533,89.263,71KwWlZvuikRRORNH3xvCq,spotify:track:71KwWlZvuikRRORNH3xvCq,327773,4,jazz,46,60310
171,0.616,0.434,5,-7.257,0,0.031,0.581,0.0,0.131,0.404,108.467,4f0D7T8yswXUJ62AKLoMtS,spotify:track:4f0D7T8yswXUJ62AKLoMtS,505453,4,jazz,51,174284
172,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,4ol2UyMTiklHVujAWg02nE,spotify:track:4ol2UyMTiklHVujAWg02nE,306227,4,jazz,59,158911
173,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,191973,3,jazz,65,1867623
174,0.506,0.493,8,-7.759,1,0.0427,0.798,0.00355,0.307,0.584,134.77,6ZgaUtMlUzUf7SqbUUnfbu,spotify:track:6ZgaUtMlUzUf7SqbUUnfbu,644013,4,jazz,54,1433197
175,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,6VTbbVjKOC2qWagIDbkJrC,spotify:track:6VTbbVjKOC2qWagIDbkJrC,215747,4,jazz,67,2498803
176,0.286,0.0553,5,-20.216,0,0.034,0.982,0.592,0.0989,0.182,52.789,2n0nSu6H5KrAYRfI6iKtwT,spotify:track:2n0nSu6H5KrAYRfI6iKtwT,332133,4,jazz,40,105813
177,0.438,0.182,2,-15.209,0,0.0338,0.983,0.841,0.119,0.0639,65.535,7hDq6sOZ5Rl1XnSSfoOBRK,spotify:track:7hDq6sOZ5Rl1XnSSfoOBRK,284187,3,jazz,46,50066
178,0.402,0.409,5,-13.95,0,0.0363,0.128,0.000568,0.0947,0.489,130.681,2wjHWYJVAs5TYSRP83JLmc,spotify:track:2wjHWYJVAs5TYSRP83JLmc,585960,4,jazz,43,2309243
179,0.528,0.583,7,-8.776,0,0.0643,0.592,0.0,0.305,0.671,96.284,5KQ6uddno2Hht84gJDHsPF,spotify:track:5KQ6uddno2Hht84gJDHsPF,495373,4,jazz,44,182969
180,0.394,0.23,3,-10.475,1,0.0348,0.931,0.497,0.0662,0.358,78.319,5p95DUZplmVxY0XCQ3hxUV,spotify:track:5p95DUZplmVxY0XCQ3hxUV,477760,4,jazz,49,1433197
181,0.394,0.441,8,-14.237,1,0.0371,0.692,0.0375,0.105,0.629,90.058,3AJSnSiVDz37q85LP2Rop0,spotify:track:3AJSnSiVDz37q85LP2Rop0,378960,4,jazz,44,304131
182,0.673,0.377,0,-14.141,1,0.0697,0.586,0.0,0.332,0.713,88.973,0RNxWy0PC3AyH4ThH3aGK6,spotify:track:0RNxWy0PC3AyH4ThH3aGK6,201467,4,jazz,56,2527089
183,0.492,0.583,8,-9.927,1,0.19,0.673,2.38e-06,0.201,0.798,73.64,2cOSF20k8VkEoXllO0PsbG,spotify:track:2cOSF20k8VkEoXllO0PsbG,178533,4,jazz,48,60310
184,0.499,0.0808,8,-17.369,0,0.0427,0.989,0.799,0.0723,0.216,95.37,1ebZEQLe2lfwyMnuhnIDjx,spotify:track:1ebZEQLe2lfwyMnuhnIDjx,413307,4,jazz,44,75410
185,0.445,0.304,8,-12.261,1,0.0437,0.742,0.00068,0.175,0.362,76.74,0tUq1zaYNoV6ZiYRU2bjqf,spotify:track:0tUq1zaYNoV6ZiYRU2bjqf,589200,4,jazz,49,2309243
186,0.623,0.345,8,-8.891,1,0.0386,0.61,0.069,0.0983,0.28,126.24,3YiuJ3OstUEa93UBqb1vcn,spotify:track:3YiuJ3OstUEa93UBqb1vcn,484107,4,jazz,44,20546
187,0.701,0.393,5,-9.868,1,0.155,0.919,0.384,0.0964,0.791,75.908,1xXydFs62EqOXFMPizVhn4,spotify:track:1xXydFs62EqOXFMPizVhn4,196640,4,jazz,45,374184
188,0.468,0.391,2,-13.196,0,0.0269,0.658,0.0617,0.111,0.342,142.413,1ChYuSIoOFDVY6fHSXF6zS,spotify:track:1ChYuSIoOFDVY6fHSXF6zS,550493,4,jazz,45,294709
189,0.487,0.535,8,-8.47,0,0.0305,0.73,0.00414,0.0903,0.591,144.548,1duGF26RKaTntfsJ0cTkzj,spotify:track:1duGF26RKaTntfsJ0cTkzj,379000,3,jazz,42,101149
190,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,2dR5WkrpwylTuT3jRWNufa,spotify:track:2dR5WkrpwylTuT3jRWNufa,147147,4,jazz,61,5694330
191,0.412,0.434,0,-13.3,1,0.0483,0.509,0.00735,0.24,0.505,94.84,12cMYRYTV2RTz4YTlOpgSu,spotify:track:12cMYRYTV2RTz4YTlOpgSu,339067,4,jazz,40,105813
192,0.59,0.485,0,-5.262,0,0.197,0.81,0.0,0.281,0.695,148.851,0KDn1UsD2ym34dCT4P9ebj,spotify:track:0KDn1UsD2ym34dCT4P9ebj,147667,4,jazz,47,183834
193,0.539,0.403,8,-9.168,1,0.0531,0.794,0.000613,0.278,0.699,165.301,2BhU0Hl5OatWiCW93pE2b8,spotify:track:2BhU0Hl5OatWiCW93pE2b8,342333,4,jazz,49,75410
194,0.665,0.359,1,-8.887,1,0.0326,0.801,0.106,0.145,0.4,111.639,3Ysj0cl3Jlb6Ysp6um8QI7,spotify:track:3Ysj0cl3Jlb6Ysp6um8QI7,368747,4,jazz,45,110816
195,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,4smkJW6uzoHxGReZqqwHS5,spotify:track:4smkJW6uzoHxGReZqqwHS5,211533,3,jazz,63,1629467
196,0.575,0.187,0,-13.081,0,0.0513,0.927,0.876,0.166,0.342,107.469,4ow1XH4hwe3yOGXG2eTTTY,spotify:track:4ow1XH4hwe3yOGXG2eTTTY,525613,4,jazz,0,51763
